Subject	Predicate	Object
hemN	is homologous to	hemN(Salmonella)
hemX	is homologous to	hemX(Salmonella)
hemY	is homologous to	hemY(Salmonella)
rapA	is homologous to	rapA(Salmonella)
hflC	is homologous to	hflC(Salmonella)
hflK	is homologous to	hflK(Salmonella)
hflX	is homologous to	hflX(Salmonella)
hfq	is homologous to	hfq(Salmonella)
hha	is homologous to	hha(Salmonella)
hisA	is homologous to	hisA(Salmonella)
hisB	is homologous to	hisB(Salmonella)
hisC	is homologous to	hisC(Salmonella)
hisD	is homologous to	hisD(Salmonella)
hisF	is homologous to	hisF(Salmonella)
hisG	is homologous to	hisG(Salmonella)
hisH	is homologous to	hisH(Salmonella)
hisI	is homologous to	hisI(Salmonella)
hisJ	is homologous to	hisJ(Salmonella)
hisM	is homologous to	hisM(Salmonella)
hisP	is homologous to	hisP(Salmonella)
hisS	is homologous to	hisS(Salmonella)
rfaD	is homologous to	rfaD(Salmonella)
hldE	is homologous to	hldE(Salmonella)
skp	is homologous to	skp(Salmonella)
hmp	is homologous to	hmp(Salmonella)
rssB	is homologous to	rssB(Salmonella)
hns	is homologous to	hns(Salmonella)
hofB	is homologous to	hofB(Salmonella)
hofQ	is homologous to	hofQ(Salmonella)
holA	is homologous to	holA(Salmonella)
holB	is homologous to	holB(Salmonella)
holD	is homologous to	holD(Salmonella)
holE	is homologous to	holE(Salmonella)
hpf	is homologous to	hpf(Salmonella)
hpt	is homologous to	hpt(Salmonella)
hrpA	is homologous to	hrpA(Salmonella)
hrpB	is homologous to	hrpB(Salmonella)
hscA	is homologous to	hscA(Salmonella)
hscB	is homologous to	hscB(Salmonella)
hscC	is homologous to	hscC(Salmonella)
hsdM	is homologous to	hsdM(Salmonella)
hsdR	is homologous to	hsdR(Salmonella)
hslJ	is homologous to	hslJ(Salmonella)
hslO	is homologous to	hslO(Salmonella)
hslU	is homologous to	hslU(Salmonella)
hspQ	is homologous to	hspQ(Salmonella)
htpX	is homologous to	htpX(Salmonella)
lpxL	is homologous to	lpxL(Salmonella)
hupA	is homologous to	hupA(Salmonella)
hupB	is homologous to	hupB(Salmonella)
hybB	is homologous to	hybB(Salmonella)
hybC	is homologous to	hybC(Salmonella)
hybE	is homologous to	hybE(Salmonella)
hybG	is homologous to	hybG(Salmonella)
hycA	is homologous to	hycA(Salmonella)
hycC	is homologous to	hycC(Salmonella)
hycD	is homologous to	hycD(Salmonella)
hycE	is homologous to	hycE(Salmonella)
hycG	is homologous to	hycG(Salmonella)
hycI	is homologous to	hycI(Salmonella)
hydN	is homologous to	hydN(Salmonella)
hypA	is homologous to	hypA(Salmonella)
hypB	is homologous to	hypB(Salmonella)
hypC	is homologous to	hypC(Salmonella)
hypD	is homologous to	hypD(Salmonella)
hypF	is homologous to	hypF(Salmonella)
iaaA	is homologous to	iaaA(Salmonella)
iadA	is homologous to	iadA(Salmonella)
iap	is homologous to	iap(Salmonella)
ibpB	is homologous to	ibpB(Salmonella)
cpdA	is homologous to	cpdA(Salmonella)
icd	is homologous to	icd(Salmonella)
idnD	is homologous to	idnD(Salmonella)
idnK	is homologous to	idnK(Salmonella)
idnO	is homologous to	idnO(Salmonella)
igaA	is homologous to	igaA(Salmonella)
ihfA	is homologous to	ihfA(Salmonella)
ihfB	is homologous to	ihfB(Salmonella)
ileS	is homologous to	ileS(Salmonella)
ilvA	is homologous to	ilvA(Salmonella)
ilvB	is homologous to	ilvB(Salmonella)
ilvC	is homologous to	ilvC(Salmonella)
ilvD	is homologous to	ilvD(Salmonella)
ilvE	is homologous to	ilvE(Salmonella)
ilvH	is homologous to	ilvH(Salmonella)
ilvI	is homologous to	ilvI(Salmonella)
ilvL	is homologous to	ilvL(Salmonella)
ilvM	is homologous to	ilvM(Salmonella)
ilvN	is homologous to	ilvN(Salmonella)
ilvY	is homologous to	ilvY(Salmonella)
infB	is homologous to	infB(Salmonella)
iprA	is homologous to	iprA(Salmonella)
iscA	is homologous to	iscA(Salmonella)
iscR	is homologous to	iscR(Salmonella)
ispA	is homologous to	ispA(Salmonella)
ispB	is homologous to	ispB(Salmonella)
ispD	is homologous to	ispD(Salmonella)
ispE	is homologous to	ispE(Salmonella)
ispG	is homologous to	ispG(Salmonella)
ispH	is homologous to	ispH(Salmonella)
ivbL	is homologous to	ivbL(Salmonella)
katE	is homologous to	katE(Salmonella)
katG	is homologous to	katG(Salmonella)
kbl	is homologous to	kbl(Salmonella)
kdgK	is homologous to	kdgK(Salmonella)
kdgR	is homologous to	kdgR(Salmonella)
kdpA	is homologous to	kdpA(Salmonella)
kdpB	is homologous to	kdpB(Salmonella)
kdpD	is homologous to	kdpD(Salmonella)
kdsA	is homologous to	kdsA(Salmonella)
kdsB	is homologous to	kdsB(Salmonella)
kdsC	is homologous to	kdsC(Salmonella)
kdsD	is homologous to	kdsD(Salmonella)
waaA	is homologous to	waaA(Salmonella)
kduD	is homologous to	kduD(Salmonella)
kduI	is homologous to	kduI(Salmonella)
kefB	is homologous to	kefB(Salmonella)
kefC	is homologous to	kefC(Salmonella)
kefF	is homologous to	kefF(Salmonella)
kgtP	is homologous to	kgtP(Salmonella)
kup	is homologous to	kup(Salmonella)
lamB	is homologous to	lamB(Salmonella)
yjtD	is homologous to	yjtD(Salmonella)
ldcC	is homologous to	ldcC(Salmonella)
ldhA	is homologous to	ldhA(Salmonella)
lepA	is homologous to	lepA(Salmonella)
lepB	is homologous to	lepB(Salmonella)
leuA	is homologous to	leuA(Salmonella)
leuD	is homologous to	leuD(Salmonella)
leuO	is homologous to	leuO(Salmonella)
leuS	is homologous to	leuS(Salmonella)
lexA	is homologous to	lexA(Salmonella)
lgt	is homologous to	lgt(Salmonella)
ligA	is homologous to	ligA(Salmonella)
ligB	is homologous to	ligB(Salmonella)
thpR	is homologous to	thpR(Salmonella)
lipA	is homologous to	lipA(Salmonella)
lipB	is homologous to	lipB(Salmonella)
livF	is homologous to	livF(Salmonella)
livJ	is homologous to	livJ(Salmonella)
livK	is homologous to	livK(Salmonella)
livM	is homologous to	livM(Salmonella)
lldD	is homologous to	lldD(Salmonella)
lldP	is homologous to	lldP(Salmonella)
lldR	is homologous to	lldR(Salmonella)
lnt	is homologous to	lnt(Salmonella)
lolA	is homologous to	lolA(Salmonella)
lolB	is homologous to	lolB(Salmonella)
lolD	is homologous to	lolD(Salmonella)
lon	is homologous to	lon(Salmonella)
lpd	is homologous to	lpd(Salmonella)
lplA	is homologous to	lplA(Salmonella)
lpoB	is homologous to	lpoB(Salmonella)
lptD	is homologous to	lptD(Salmonella)
lpxA	is homologous to	lpxA(Salmonella)
lpxB	is homologous to	lpxB(Salmonella)
lpxC	is homologous to	lpxC(Salmonella)
lpxD	is homologous to	lpxD(Salmonella)
lpxH	is homologous to	lpxH(Salmonella)
lpxK	is homologous to	lpxK(Salmonella)
lrhA	is homologous to	lrhA(Salmonella)
lrp	is homologous to	lrp(Salmonella)
lspA	is homologous to	lspA(Salmonella)
lsrC	is homologous to	lsrC(Salmonella)
lsrF	is homologous to	lsrF(Salmonella)
lsrK	is homologous to	lsrK(Salmonella)
lsrR	is homologous to	lsrR(Salmonella)
luxS	is homologous to	luxS(Salmonella)
lysA	is homologous to	lysA(Salmonella)
lysC	is homologous to	lysC(Salmonella)
lysP	is homologous to	lysP(Salmonella)
lysR	is homologous to	lysR(Salmonella)
lysS	is homologous to	lysS(Salmonella)
lyxK	is homologous to	lyxK(Salmonella)
maa	is homologous to	maa(Salmonella)
macB	is homologous to	macB(Salmonella)
maeA	is homologous to	maeA(Salmonella)
maeB	is homologous to	maeB(Salmonella)
malE	is homologous to	malE(Salmonella)
malF	is homologous to	malF(Salmonella)
malG	is homologous to	malG(Salmonella)
malK	is homologous to	malK(Salmonella)
malM	is homologous to	malM(Salmonella)
malP	is homologous to	malP(Salmonella)
malS	is homologous to	malS(Salmonella)
malT	is homologous to	malT(Salmonella)
malZ	is homologous to	malZ(Salmonella)
manA	is homologous to	manA(Salmonella)
cpsG	is homologous to	cpsG(Salmonella)
cpsB	is homologous to	cpsB(Salmonella)
manX	is homologous to	manX(Salmonella)
manY	is homologous to	manY(Salmonella)
manZ	is homologous to	manZ(Salmonella)
map	is homologous to	map(Salmonella)
marA	is homologous to	marA(Salmonella)
marC	is homologous to	marC(Salmonella)
marR	is homologous to	marR(Salmonella)
matP	is homologous to	matP(Salmonella)
mazG	is homologous to	mazG(Salmonella)
nfsA	is homologous to	nfsA(Salmonella)
mdaB	is homologous to	mdaB(Salmonella)
mdlA	is homologous to	mdlA(Salmonella)
mdlB	is homologous to	mdlB(Salmonella)
opgB	is homologous to	opgB(Salmonella)
opgC	is homologous to	opgC(Salmonella)
opgD	is homologous to	opgD(Salmonella)
opgG	is homologous to	opgG(Salmonella)
opgH	is homologous to	opgH(Salmonella)
mdtB	is homologous to	mdtB(Salmonella)
mdtC	is homologous to	mdtC(Salmonella)
mdtD	is homologous to	mdtD(Salmonella)
mdtG	is homologous to	mdtG(Salmonella)
mdtH	is homologous to	mdtH(Salmonella)
mdtI	is homologous to	mdtI(Salmonella)
mdtJ	is homologous to	mdtJ(Salmonella)
mdtK	is homologous to	mdtK(Salmonella)
mdtL	is homologous to	mdtL(Salmonella)
mdtM	is homologous to	mdtM(Salmonella)
melA	is homologous to	melA(Salmonella)
melB	is homologous to	melB(Salmonella)
melR	is homologous to	melR(Salmonella)
menA	is homologous to	menA(Salmonella)
menC	is homologous to	menC(Salmonella)
menD	is homologous to	menD(Salmonella)
menE	is homologous to	menE(Salmonella)
menF	is homologous to	menF(Salmonella)
mepA	is homologous to	mepA(Salmonella)
metB	is homologous to	metB(Salmonella)
metC	is homologous to	metC(Salmonella)
metE	is homologous to	metE(Salmonella)
metF	is homologous to	metF(Salmonella)
metG	is homologous to	metG(Salmonella)
metH	is homologous to	metH(Salmonella)
metJ	is homologous to	metJ(Salmonella)
metK	is homologous to	metK(Salmonella)
metL	is homologous to	metL(Salmonella)
metQ	is homologous to	metQ(Salmonella)
metR	is homologous to	metR(Salmonella)
mfd	is homologous to	mfd(Salmonella)
mglA	is homologous to	mglA(Salmonella)
mglB	is homologous to	mglB(Salmonella)
mglC	is homologous to	mglC(Salmonella)
mgrB	is homologous to	mgrB(Salmonella)
mgsA	is homologous to	mgsA(Salmonella)
mgtA	is homologous to	mgtA(Salmonella)
miaA	is homologous to	miaA(Salmonella)
miaB	is homologous to	miaB(Salmonella)
minC	is homologous to	minC(Salmonella)
minD	is homologous to	minD(Salmonella)
minE	is homologous to	minE(Salmonella)
mioC	is homologous to	mioC(Salmonella)
mipA	is homologous to	mipA(Salmonella)
mlc	is homologous to	mlc(Salmonella)
mlrA	is homologous to	mlrA(Salmonella)
mltA	is homologous to	mltA(Salmonella)
mltB	is homologous to	mltB(Salmonella)
mltC	is homologous to	mltC(Salmonella)
mltF	is homologous to	mltF(Salmonella)
mnmA	is homologous to	mnmA(Salmonella)
mnmE	is homologous to	mnmE(Salmonella)
mntH	is homologous to	mntH(Salmonella)
moaA	is homologous to	moaA(Salmonella)
moaC	is homologous to	moaC(Salmonella)
moaD	is homologous to	moaD(Salmonella)
moaE	is homologous to	moaE(Salmonella)
mobA	is homologous to	mobA(Salmonella)
modA	is homologous to	modA(Salmonella)
modB	is homologous to	modB(Salmonella)
modC	is homologous to	modC(Salmonella)
modE	is homologous to	modE(Salmonella)
modF	is homologous to	modF(Salmonella)
moeA	is homologous to	moeA(Salmonella)
mog	is homologous to	mog(Salmonella)
motB	is homologous to	motB(Salmonella)
mpl	is homologous to	mpl(Salmonella)
mppA	is homologous to	mppA(Salmonella)
mraY	is homologous to	mraY(Salmonella)
mraZ	is homologous to	mraZ(Salmonella)
mrcA	is homologous to	mrcA(Salmonella)
mrcB	is homologous to	mrcB(Salmonella)
mrdA	is homologous to	mrdA(Salmonella)
mreB	is homologous to	mreB(Salmonella)
mrr	is homologous to	mrr(Salmonella)
msbA	is homologous to	msbA(Salmonella)
lpxM	is homologous to	lpxM(Salmonella)
mscL	is homologous to	mscL(Salmonella)
msrA	is homologous to	msrA(Salmonella)
msrB	is homologous to	msrB(Salmonella)
msyB	is homologous to	msyB(Salmonella)
mtgA	is homologous to	mtgA(Salmonella)
mtlA	is homologous to	mtlA(Salmonella)
mtlR	is homologous to	mtlR(Salmonella)
mtr	is homologous to	mtr(Salmonella)
mug	is homologous to	mug(Salmonella)
mukB	is homologous to	mukB(Salmonella)
mukE	is homologous to	mukE(Salmonella)
mukF	is homologous to	mukF(Salmonella)
murA	is homologous to	murA(Salmonella)
murC	is homologous to	murC(Salmonella)
murD	is homologous to	murD(Salmonella)
murE	is homologous to	murE(Salmonella)
murF	is homologous to	murF(Salmonella)
murG	is homologous to	murG(Salmonella)
murI	is homologous to	murI(Salmonella)
murJ	is homologous to	murJ(Salmonella)
mutH	is homologous to	mutH(Salmonella)
mutM	is homologous to	mutM(Salmonella)
mutS	is homologous to	mutS(Salmonella)
mutT	is homologous to	mutT(Salmonella)
mutY	is homologous to	mutY(Salmonella)
yceM	is homologous to	yceM(Salmonella)
nadA	is homologous to	nadA(Salmonella)
nadB	is homologous to	nadB(Salmonella)
nadC	is homologous to	nadC(Salmonella)
nadE	is homologous to	nadE(Salmonella)
nadK	is homologous to	nadK(Salmonella)
nadR	is homologous to	nadR(Salmonella)
nagB	is homologous to	nagB(Salmonella)
nagC	is homologous to	nagC(Salmonella)
umpH	is homologous to	umpH(Salmonella)
nagE	is homologous to	nagE(Salmonella)
nagK	is homologous to	nagK(Salmonella)
nagZ	is homologous to	nagZ(Salmonella)
nanA	is homologous to	nanA(Salmonella)
nanK	is homologous to	nanK(Salmonella)
nanR	is homologous to	nanR(Salmonella)
nanT	is homologous to	nanT(Salmonella)
napA	is homologous to	napA(Salmonella)
napB	is homologous to	napB(Salmonella)
napC	is homologous to	napC(Salmonella)
napF	is homologous to	napF(Salmonella)
napH	is homologous to	napH(Salmonella)
narG	is homologous to	narG(Salmonella)
narH	is homologous to	narH(Salmonella)
narJ	is homologous to	narJ(Salmonella)
narK	is homologous to	narK(Salmonella)
narL	is homologous to	narL(Salmonella)
narP	is homologous to	narP(Salmonella)
narQ	is homologous to	narQ(Salmonella)
narU	is homologous to	narU(Salmonella)
narV	is homologous to	narV(Salmonella)
narW	is homologous to	narW(Salmonella)
narX	is homologous to	narX(Salmonella)
narY	is homologous to	narY(Salmonella)
narZ	is homologous to	narZ(Salmonella)
ndh	is homologous to	ndh(Salmonella)
ndk	is homologous to	ndk(Salmonella)
nei	is homologous to	nei(Salmonella)
nemA	is homologous to	nemA(Salmonella)
nepI	is homologous to	nepI(Salmonella)
nfi	is homologous to	nfi(Salmonella)
nfo	is homologous to	nfo(Salmonella)
nfsB	is homologous to	nfsB(Salmonella)
nfuA	is homologous to	nfuA(Salmonella)
nhaA	is homologous to	nhaA(Salmonella)
nhaB	is homologous to	nhaB(Salmonella)
nhaR	is homologous to	nhaR(Salmonella)
nhoA	is homologous to	nhoA(Salmonella)
ydbK	is homologous to	ydbK(Salmonella)
iscU	is homologous to	iscU(Salmonella)
nirB	is homologous to	nirB(Salmonella)
nirC	is homologous to	nirC(Salmonella)
nirD	is homologous to	nirD(Salmonella)
sfsB	is homologous to	sfsB(Salmonella)
bamC	is homologous to	bamC(Salmonella)
nlpC	is homologous to	nlpC(Salmonella)
nlpD	is homologous to	nlpD(Salmonella)
nlpI	is homologous to	nlpI(Salmonella)
norR	is homologous to	norR(Salmonella)
norW	is homologous to	norW(Salmonella)
nrdA	is homologous to	nrdA(Salmonella)
nrdD	is homologous to	nrdD(Salmonella)
nrdF	is homologous to	nrdF(Salmonella)
nrdG	is homologous to	nrdG(Salmonella)
nrdH	is homologous to	nrdH(Salmonella)
nrdI	is homologous to	nrdI(Salmonella)
nrfA	is homologous to	nrfA(Salmonella)
nrfB	is homologous to	nrfB(Salmonella)
nrfC	is homologous to	nrfC(Salmonella)
nrfD	is homologous to	nrfD(Salmonella)
nrfG	is homologous to	nrfG(Salmonella)
nsrR	is homologous to	nsrR(Salmonella)
nudB	is homologous to	nudB(Salmonella)
nudC	is homologous to	nudC(Salmonella)
nudI	is homologous to	nudI(Salmonella)
nudK	is homologous to	nudK(Salmonella)
nudL	is homologous to	nudL(Salmonella)
nuoA	is homologous to	nuoA(Salmonella)
nuoB	is homologous to	nuoB(Salmonella)
nuoC	is homologous to	nuoC(Salmonella)
nuoF	is homologous to	nuoF(Salmonella)
nuoG	is homologous to	nuoG(Salmonella)
nuoJ	is homologous to	nuoJ(Salmonella)
nuoL	is homologous to	nuoL(Salmonella)
nuoM	is homologous to	nuoM(Salmonella)
nupC	is homologous to	nupC(Salmonella)
nupG	is homologous to	nupG(Salmonella)
nusA	is homologous to	nusA(Salmonella)
nusB	is homologous to	nusB(Salmonella)
nusG	is homologous to	nusG(Salmonella)
obgE	is homologous to	obgE(Salmonella)
ompA	is homologous to	ompA(Salmonella)
ompC	is homologous to	ompC(Salmonella)
ompF	is homologous to	ompF(Salmonella)
ompL	is homologous to	ompL(Salmonella)
ompN	is homologous to	ompN(Salmonella)
ompW	is homologous to	ompW(Salmonella)
ompX	is homologous to	ompX(Salmonella)
oppA	is homologous to	oppA(Salmonella)
oppB	is homologous to	oppB(Salmonella)
oppD	is homologous to	oppD(Salmonella)
orn	is homologous to	orn(Salmonella)
osmB	is homologous to	osmB(Salmonella)
osmC	is homologous to	osmC(Salmonella)
osmE	is homologous to	osmE(Salmonella)
osmY	is homologous to	osmY(Salmonella)
otsA	is homologous to	otsA(Salmonella)
oxyR	is homologous to	oxyR(Salmonella)
pabA	is homologous to	pabA(Salmonella)
pabB	is homologous to	pabB(Salmonella)
pabC	is homologous to	pabC(Salmonella)
pagP	is homologous to	pagP(Salmonella)
pal	is homologous to	pal(Salmonella)
panB	is homologous to	panB(Salmonella)
panC	is homologous to	panC(Salmonella)
panD	is homologous to	panD(Salmonella)
panE	is homologous to	panE(Salmonella)
panF	is homologous to	panF(Salmonella)
panZ	is homologous to	panZ(Salmonella)
parC	is homologous to	parC(Salmonella)
parE	is homologous to	parE(Salmonella)
patD	is homologous to	patD(Salmonella)
pbpG	is homologous to	pbpG(Salmonella)
pck	is homologous to	pck(Salmonella)
pcnB	is homologous to	pcnB(Salmonella)
pdhR	is homologous to	pdhR(Salmonella)
pdxA	is homologous to	pdxA(Salmonella)
pdxB	is homologous to	pdxB(Salmonella)
pdxH	is homologous to	pdxH(Salmonella)
pdxJ	is homologous to	pdxJ(Salmonella)
pdxK	is homologous to	pdxK(Salmonella)
pdxY	is homologous to	pdxY(Salmonella)
pepA	is homologous to	pepA(Salmonella)
pepB	is homologous to	pepB(Salmonella)
pepD	is homologous to	pepD(Salmonella)
pepE	is homologous to	pepE(Salmonella)
pepN	is homologous to	pepN(Salmonella)
pepP	is homologous to	pepP(Salmonella)
pepQ	is homologous to	pepQ(Salmonella)
pepT	is homologous to	pepT(Salmonella)
yfgO	is homologous to	yfgO(Salmonella)
pfkA	is homologous to	pfkA(Salmonella)
pfkB	is homologous to	pfkB(Salmonella)
pflA	is homologous to	pflA(Salmonella)
pflC	is homologous to	pflC(Salmonella)
pflD	is homologous to	pflD(Salmonella)
ybiW	is homologous to	ybiW(Salmonella)
pgi	is homologous to	pgi(Salmonella)
pgk	is homologous to	pgk(Salmonella)
pgl	is homologous to	pgl(Salmonella)
pgm	is homologous to	pgm(Salmonella)
pgpB	is homologous to	pgpB(Salmonella)
pgsA	is homologous to	pgsA(Salmonella)
pheA	is homologous to	pheA(Salmonella)
pheP	is homologous to	pheP(Salmonella)
pheS	is homologous to	pheS(Salmonella)
yjdM	is homologous to	yjdM(Salmonella)
yjdN	is homologous to	yjdN(Salmonella)
phnO	is homologous to	phnO(Salmonella)
phoB	is homologous to	phoB(Salmonella)
phoE	is homologous to	phoE(Salmonella)
ybeZ	is homologous to	ybeZ(Salmonella)
phoQ	is homologous to	phoQ(Salmonella)
phoR	is homologous to	phoR(Salmonella)
phoU	is homologous to	phoU(Salmonella)
phr	is homologous to	phr(Salmonella)
pldA	is homologous to	pldA(Salmonella)
pldB	is homologous to	pldB(Salmonella)
plsB	is homologous to	plsB(Salmonella)
plsC	is homologous to	plsC(Salmonella)
plsX	is homologous to	plsX(Salmonella)
plsY	is homologous to	plsY(Salmonella)
pncA	is homologous to	pncA(Salmonella)
pncB	is homologous to	pncB(Salmonella)
pnp	is homologous to	pnp(Salmonella)
pntA	is homologous to	pntA(Salmonella)
pntB	is homologous to	pntB(Salmonella)
pnuC	is homologous to	pnuC(Salmonella)
polA	is homologous to	polA(Salmonella)
polB	is homologous to	polB(Salmonella)
potA	is homologous to	potA(Salmonella)
potC	is homologous to	potC(Salmonella)
potD	is homologous to	potD(Salmonella)
potF	is homologous to	potF(Salmonella)
potG	is homologous to	potG(Salmonella)
potH	is homologous to	potH(Salmonella)
potI	is homologous to	potI(Salmonella)
poxB	is homologous to	poxB(Salmonella)
ppa	is homologous to	ppa(Salmonella)
ppc	is homologous to	ppc(Salmonella)
ppdB	is homologous to	ppdB(Salmonella)
pphA	is homologous to	pphA(Salmonella)
pphB	is homologous to	pphB(Salmonella)
ppiA	is homologous to	ppiA(Salmonella)
ppiB	is homologous to	ppiB(Salmonella)
ppiC	is homologous to	ppiC(Salmonella)
ppk	is homologous to	ppk(Salmonella)
ppnP	is homologous to	ppnP(Salmonella)
ppsA	is homologous to	ppsA(Salmonella)
ppsR	is homologous to	ppsR(Salmonella)
ppx	is homologous to	ppx(Salmonella)
pqiA	is homologous to	pqiA(Salmonella)
pqiB	is homologous to	pqiB(Salmonella)
prc	is homologous to	prc(Salmonella)
preA	is homologous to	preA(Salmonella)
prfA	is homologous to	prfA(Salmonella)
prfC	is homologous to	prfC(Salmonella)
priA	is homologous to	priA(Salmonella)
priB	is homologous to	priB(Salmonella)
priC	is homologous to	priC(Salmonella)
prkB	is homologous to	prkB(Salmonella)
prlC	is homologous to	prlC(Salmonella)
prmA	is homologous to	prmA(Salmonella)
prmB	is homologous to	prmB(Salmonella)
prmC	is homologous to	prmC(Salmonella)
proA	is homologous to	proA(Salmonella)
proB	is homologous to	proB(Salmonella)
proC	is homologous to	proC(Salmonella)
proP	is homologous to	proP(Salmonella)
proQ	is homologous to	proQ(Salmonella)
proS	is homologous to	proS(Salmonella)
proV	is homologous to	proV(Salmonella)
proW	is homologous to	proW(Salmonella)
proY	is homologous to	proY(Salmonella)
prpB	is homologous to	prpB(Salmonella)
prpC	is homologous to	prpC(Salmonella)
prpD	is homologous to	prpD(Salmonella)
prpE	is homologous to	prpE(Salmonella)
prpR	is homologous to	prpR(Salmonella)
prs	is homologous to	prs(Salmonella)
psd	is homologous to	psd(Salmonella)
psiE	is homologous to	psiE(Salmonella)
psiF	is homologous to	psiF(Salmonella)
pspA	is homologous to	pspA(Salmonella)
pspC	is homologous to	pspC(Salmonella)
pspD	is homologous to	pspD(Salmonella)
pspE	is homologous to	pspE(Salmonella)
pspF	is homologous to	pspF(Salmonella)
pssA	is homologous to	pssA(Salmonella)
pstB	is homologous to	pstB(Salmonella)
pstC	is homologous to	pstC(Salmonella)
pstS	is homologous to	pstS(Salmonella)
pta	is homologous to	pta(Salmonella)
pth	is homologous to	pth(Salmonella)
ptrB	is homologous to	ptrB(Salmonella)
ptsA	is homologous to	ptsA(Salmonella)
ptsH	is homologous to	ptsH(Salmonella)
ptsI	is homologous to	ptsI(Salmonella)
ptsN	is homologous to	ptsN(Salmonella)
npr	is homologous to	npr(Salmonella)
ptsP	is homologous to	ptsP(Salmonella)
purA	is homologous to	purA(Salmonella)
purB	is homologous to	purB(Salmonella)
purC	is homologous to	purC(Salmonella)
purF	is homologous to	purF(Salmonella)
purH	is homologous to	purH(Salmonella)
purK	is homologous to	purK(Salmonella)
purL	is homologous to	purL(Salmonella)
purM	is homologous to	purM(Salmonella)
purN	is homologous to	purN(Salmonella)
purR	is homologous to	purR(Salmonella)
purT	is homologous to	purT(Salmonella)
purU	is homologous to	purU(Salmonella)
putA	is homologous to	putA(Salmonella)
putP	is homologous to	putP(Salmonella)
pxpA	is homologous to	pxpA(Salmonella)
pykA	is homologous to	pykA(Salmonella)
pykF	is homologous to	pykF(Salmonella)
pyrB	is homologous to	pyrB(Salmonella)
pyrC	is homologous to	pyrC(Salmonella)
pyrD	is homologous to	pyrD(Salmonella)
pyrE	is homologous to	pyrE(Salmonella)
pyrF	is homologous to	pyrF(Salmonella)
pyrG	is homologous to	pyrG(Salmonella)
pyrH	is homologous to	pyrH(Salmonella)
pyrI	is homologous to	pyrI(Salmonella)
qorA	is homologous to	qorA(Salmonella)
qseB	is homologous to	qseB(Salmonella)
qseC	is homologous to	qseC(Salmonella)
queA	is homologous to	queA(Salmonella)
queC	is homologous to	queC(Salmonella)
queF	is homologous to	queF(Salmonella)
radA	is homologous to	radA(Salmonella)
rpsD	is homologous to	rpsD(Salmonella)
rapZ	is homologous to	rapZ(Salmonella)
ravA	is homologous to	ravA(Salmonella)
yihY	is homologous to	yihY(Salmonella)
rbsB	is homologous to	rbsB(Salmonella)
rbsC	is homologous to	rbsC(Salmonella)
rbsD	is homologous to	rbsD(Salmonella)
rbsK	is homologous to	rbsK(Salmonella)
rbsR	is homologous to	rbsR(Salmonella)
rcsA	is homologous to	rcsA(Salmonella)
rcsB	is homologous to	rcsB(Salmonella)
rcsC	is homologous to	rcsC(Salmonella)
rdgB	is homologous to	rdgB(Salmonella)
rdgC	is homologous to	rdgC(Salmonella)
recA	is homologous to	recA(Salmonella)
recB	is homologous to	recB(Salmonella)
recC	is homologous to	recC(Salmonella)
recF	is homologous to	recF(Salmonella)
recG	is homologous to	recG(Salmonella)
recJ	is homologous to	recJ(Salmonella)
recN	is homologous to	recN(Salmonella)
recO	is homologous to	recO(Salmonella)
recQ	is homologous to	recQ(Salmonella)
recR	is homologous to	recR(Salmonella)
recX	is homologous to	recX(Salmonella)
relA	is homologous to	relA(Salmonella)
rep	is homologous to	rep(Salmonella)
waaB	is homologous to	waaB(Salmonella)
waaC	is homologous to	waaC(Salmonella)
waaF	is homologous to	waaF(Salmonella)
waaG	is homologous to	waaG(Salmonella)
rfaH	is homologous to	rfaH(Salmonella)
waaO	is homologous to	waaO(Salmonella)
waaJ	is homologous to	waaJ(Salmonella)
waaY	is homologous to	waaY(Salmonella)
rfbB	is homologous to	rfbB(Salmonella)
rfbC	is homologous to	rfbC(Salmonella)
wecC	is homologous to	wecC(Salmonella)
rffG	is homologous to	rffG(Salmonella)
rffM	is homologous to	rffM(Salmonella)
rhaD	is homologous to	rhaD(Salmonella)
rhaR	is homologous to	rhaR(Salmonella)
rhaS	is homologous to	rhaS(Salmonella)
rhaT	is homologous to	rhaT(Salmonella)
rhlB	is homologous to	rhlB(Salmonella)
rhlE	is homologous to	rhlE(Salmonella)
rho	is homologous to	rho(Salmonella)
rhtA	is homologous to	rhtA(Salmonella)
rhtC	is homologous to	rhtC(Salmonella)
ribA	is homologous to	ribA(Salmonella)
ribB	is homologous to	ribB(Salmonella)
ribD	is homologous to	ribD(Salmonella)
ribC	is homologous to	ribC(Salmonella)
ribE	is homologous to	ribE(Salmonella)
ridA	is homologous to	ridA(Salmonella)
rihA	is homologous to	rihA(Salmonella)
rihC	is homologous to	rihC(Salmonella)
rimI	is homologous to	rimI(Salmonella)
rimJ	is homologous to	rimJ(Salmonella)
rimK	is homologous to	rimK(Salmonella)
rimM	is homologous to	rimM(Salmonella)
rimO	is homologous to	rimO(Salmonella)
rimP	is homologous to	rimP(Salmonella)
rlmB	is homologous to	rlmB(Salmonella)
rlmC	is homologous to	rlmC(Salmonella)
rlmE	is homologous to	rlmE(Salmonella)
rlmF	is homologous to	rlmF(Salmonella)
rlmH	is homologous to	rlmH(Salmonella)
rlmI	is homologous to	rlmI(Salmonella)
